zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
11225.0,6.798205601303915,4.43541157491297,2.9333333333333336,8.738333333333333,3.455982790507747,0.01105379513633014,0.01615257140225114,0.18913671118931571,0.21390497170413922,0.19505872175597197,0.26840787857007764,0.0288295550983638,-0.018965011853530236,0.002762683415839374,-0.06319999030415102,9448.0,9.15349436215657,0.45418754091951996,0.47448038263246417,0.3147401754061381,0.19796680194636185,6.282971561777274,3.7923342145765875,1.0,0.0,0.0,0.31533230085516134,0.4435335036420566
11226.0,6.692457480309638,4.368671093421578,2.676,8.314,3.42818852146581,0.013510194055514615,0.016398684280544654,0.16543299750284537,0.20733453048376896,0.20964066385879943,0.2879142813279287,0.05337717197726253,-0.010910758097896512,-0.012946704031891876,-0.06083295291537613,14879.333333333334,9.607608707034172,0.4489153866500904,0.465099998561224,0.2414829851190249,0.17789113013073798,6.36345514870298,3.9197774384032,0.0,0.0,1.0,0.49819316319888673,0.387473112792402
11228.0,3.332204510175204,4.518969389480231,3.444,8.437999999999999,3.5988331734291528,0.0014738393515106856,0.01848148148148148,0.11647056029350668,0.0893900213694131,0.19866125627110395,0.4596066482503105,0.243323257453452,0.046382428974774716,-0.09691150938248587,-0.04956361374233853,3052.0,8.023879992734878,0.5194742176681757,0.466109357192181,0.31277199983596804,0.14555753022432327,6.561022623945062,1.6094379124341005,0.0,0.0,1.0,0.09999326644670392,0.4609942806275186
11229.0,3.961311787108643,4.529986957576636,3.925,9.75,3.5098271857397734,0.002947678703021371,0.015566287878787877,0.152416520450744,0.23798525065296527,0.2639638937956823,0.22277469241032094,0.001739166021771637,-0.005249810775007986,-0.06006737744076993,-0.03830446410016315,9654.5,9.175281144617106,0.4778056535869837,0.4699943052837625,0.3692885240912437,0.12788054075092076,6.561022623945062,1.9356005054539454,0.0,0.0,1.0,0.32228469463335807,0.433414604381117
11230.0,4.328245584537627,4.6034928642907795,3.2279999999999998,8.752,3.3963025900708916,0.004912797838368951,0.016053790993020848,0.18905303841684806,0.19792360104548354,0.20251954485431334,0.2312004687073912,-0.008147033255296443,0.029988473589483797,-0.029812127552308804,-0.02674137712655118,7080.0,8.864092802880682,0.4785245864574487,0.5279599302448332,0.3837576860686143,0.1408717832652231,6.524583453450617,2.550848564231307,0.0,0.0,1.0,0.2356070298296411,0.4676915566583162
11231.0,6.550056685173527,5.090420729840141,3.3523333333333336,9.454666666666666,3.4445002680045476,0.010808155244411694,0.013984921100404973,0.23463210875473983,0.25792185992831423,0.0867674622104176,0.28427410521531654,-0.004333797769709568,-0.08913452541192636,0.11152785736776481,-0.04019255431255514,6688.0,8.807225204102346,0.5307030833791941,0.5362904408636192,0.5962095125516256,0.22504549279808997,6.61794587832394,4.128943493449316,0.0,0.0,1.0,0.2224092653693354,0.520886619492961
11233.0,6.792919311153511,4.505332997904433,3.4456666666666664,8.124,3.4763332127859434,0.015475313190862197,0.018400761099517954,0.14588240207728542,0.1647047539928519,0.25745745511928275,0.28581757143672665,0.07626601760842117,0.045377202120507415,-0.06182622308742854,-0.02974726101595089,19172.0,9.859727066844842,0.3187626231616984,0.5178420152030109,0.20259506490081544,0.15794736344677707,6.955805540028396,3.5579732652685387,1.0,0.0,0.0,0.6427176621102956,0.3833808316557219
11234.0,3.796435143922409,4.573092121711957,3.592,8.625,3.432406491327153,0.002947678703021371,0.01814047619047619,0.12481146279116354,0.12131779313841393,0.21915519554020157,0.33782240937922203,0.11342842301477321,0.09204249758742575,-0.11838585682735156,-0.005106204299979384,1454.0,7.282534158624813,0.5909777238848619,0.43222956312820315,0.3268067021667958,0.12983863157220185,5.833484048922821,1.868834809141684,0.0,0.0,1.0,0.04619217561106996,0.45034099947425377
11235.0,4.955928557141339,4.086625075783661,7.288333333333334,8.901333333333334,3.4098049752831443,0.007369196757553427,0.0228027113866294,0.16559456214975535,0.13367082524822035,0.265931803428635,0.23518850105482614,0.030870936812812794,0.10780542900182917,-0.08519691125081937,0.028524019104972598,7143.0,8.873328722761569,0.35121544473804533,0.5228365860724201,0.44165038769443826,0.13130994208157065,6.78886363100256,2.8585502536626017,0.0,0.0,1.0,0.23772809911790452,0.5013706743984958
11236.0,4.53442740613019,4.219037409369734,3.287666666666667,8.059,3.4751312267662313,0.005158437730287398,0.023274638408930983,0.11040024484599786,0.14307907409589624,0.2819101564969134,0.2964980390313723,0.09487099134329675,0.08631340779981438,-0.1232622118519836,-0.019815944078064123,13951.666666666666,9.543132140991204,0.252976603883629,0.42606932708683115,0.2569654493158063,0.13649230852723124,6.676600175624088,2.340956028694214,0.0,0.0,1.0,0.46696069849392857,0.41991795651046226
