year,zipcode,agg_count_log,price_log,person_capacity,review_rating_location,review_length_log,crime_words_perc_old,sentiment_neg_avg,lda2,lda3,lda4,lda5,lda_pca1,lda_pca2,d2v_pca1,d2v_pca2,crime_score,crime_score_log,race_index,gini_index,edu_bachelors,age_25_34,square_feet_log,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,listings_count_log,gentrifying,non_gentrifying,higher_income,crime_score_norm,gentrification_score
2017,11355,7.553810852008231,4.3609179047969535,2.992,9.342,2.8218282572975424,0.015475313190862197,0.017085474567383324,0.13268296332656945,0.21037186861945426,0.3068939854232993,0.1834805415076392,-0.02321232829241544,0.06625102558742806,-0.07798236023984532,0.04882886017889946,8043.0,8.992681750892542,0.4460083886515349,0.479255314625334,0.2001622931659221,0.15020640160888432,5.010635294096256,0,0,0,0,0,1,3.7841896339182615,0,0,1,0.268029088950239,0.4231173063596733
2016,11356,3.951243718581428,4.865416825253804,2.9219999999999997,9.381,2.66668339589019,0.002210759027266028,0.009215686274509806,0.05191552131345459,0.2615946137218499,0.264377066993392,0.14985323679067342,-0.11185561287402317,0.11562447821025412,-0.039836903477659835,0.1063766371842687,2199.0,7.696212639346408,0.7030149000929669,0.43317814148031175,0.20911869689822196,0.15763016344048086,6.561022623945062,0,0,0,0,1,0,2.302585092994046,0,0,1,0.07127466163894687,0.40512748801742016
2017,11356,4.382026634673881,4.418683969023363,2.418,9.064,2.7239567734017447,0.002947678703021371,0.019075949367088608,0.07584282426941621,0.1891320494086116,0.33184608549492645,0.2353126984561169,0.03701729125025662,0.09135684035899484,-0.08873956389367489,0.02159890430195888,2234.0,7.711996507047669,0.7011770774261095,0.4337354253511876,0.2081294123828411,0.15670022056438027,6.561022623945062,0,0,0,0,0,1,1.0986122886681098,0,0,1,0.07245303346575988,0.40498698948130796
2015,11358,5.1179938124167546,4.416874821482443,2.9939999999999998,9.433,3.1492803622211047,0.0007369196757553428,0.012951807228915663,0.07690220324502113,0.21090440042541328,0.34658363071573245,0.2234511093225285,0.03001694062130603,0.06564135116958676,-0.13597215705398685,-0.010785250307260982,2715.0,7.906915488678588,0.6011277529541985,0.4391157286881935,0.33616869769990443,0.14624933950603008,6.561022623945062,0,0,0,1,0,0,2.079441541679836,0,0,1,0.08864722914281867,0.4463517567594222
2016,11358,4.867534450455582,4.033762647827023,2.0540000000000003,9.475,2.9288136612633595,0.005895357406042742,0.015651162790697674,0.0837196469985584,0.21764446764664594,0.38347602776403344,0.20914204259829008,0.034444770947878754,0.04971887518501137,-0.1083869038633983,-0.030384875689714024,2415.0,7.789868559054706,0.6023156626833952,0.4422935015463736,0.32797016747295865,0.14828779682517051,6.561022623945062,0,0,0,0,1,0,2.3978952727983707,0,0,1,0.07854689919870715,0.4475377807924801
2017,11358,5.5909869805108565,4.5099909976040164,3.573,9.333,2.904831832200913,0.0051584377302873975,0.013003745318352059,0.1285218729494551,0.2878278641497597,0.28429232649714425,0.17112727913907852,-0.0584452982949961,-0.01219917527217129,-0.056283233828352486,0.02260556319609899,2198.0,7.695757990554763,0.6033044896175852,0.4466501880378928,0.319765200689435,0.15093632942065596,5.777652323222656,0,0,0,0,0,1,2.4849066497880004,0,0,1,0.0712409938724665,0.4485612469315864
2017,11360,3.5263605246161616,4.515847048027888,4.606,9.613,3.0445224377234235,0.0007369196757553428,0.006242424242424243,0.2233837226292852,0.18867979528890413,0.21854681024948755,0.12967121321707964,-0.10659183950265796,0.09163527613938224,-0.058218921478091275,0.06742446462208451,1073.0,6.97914527506881,0.4879733081907034,0.4387890932703158,0.5110477375239135,0.09758032862097024,6.561022623945062,0,0,0,0,0,1,0.6931471805599453,0,0,1,0.03336475658204835,0.5052158189284895
2015,11361,3.6635616461296463,4.665173438323901,2.8160000000000003,9.286,3.0606818943890266,0.0007369196757553428,0.025368421052631585,0.1285450930480619,0.2376783936964096,0.26432815486112154,0.1693543880624143,-0.06612266061660184,0.061510396705108564,-0.08968212901135507,0.03845623902326272,2585.0,7.857867559331804,0.5944515237024461,0.4119170156191103,0.4251219138503075,0.14554225068655796,6.561022623945062,0,0,0,1,0,0,1.791759469228055,0,0,1,0.08427041950037034,0.4607718473906319
2016,11361,4.634728988229637,4.9269710365201895,6.3820000000000014,9.529,3.0735099745966754,0.0014738393515106856,0.008705882352941176,0.1602604453561499,0.27076324922781364,0.14927755215880914,0.2482329590392171,-0.033269026093997026,-0.032220014635796435,-0.021612383335128358,0.03603296560825119,2309.0,7.745002803515838,0.5925683071582171,0.4126257440657355,0.4241202463209629,0.14614949545473793,6.433932815607068,0,0,0,0,1,0,2.19722457733622,0,0,1,0.07497811595178776,0.4630698125462863
2017,11361,5.3230099791384085,4.6888677450096585,3.853,9.663,2.999157772377018,0.005895357406042742,0.019990196078431367,0.17364524606177034,0.2575491456515795,0.2127892793996223,0.17100410831306934,-0.08232911841749414,0.013670782210957196,-0.041349356688026216,0.05863220748223839,2116.0,7.6577552711348655,0.5897506217042974,0.4145130728720687,0.4209373669326306,0.1466344296734315,6.396929655216146,0,0,0,0,0,1,2.19722457733622,0,0,1,0.06848023702107602,0.46477080215055155
2017,11362,3.218875824868201,5.087596335232384,6.1670000000000025,9.417,2.7568403652716422,0.0,0.009333333333333334,0.13207660082050346,0.3851487535813993,0.1423906912519173,0.1720667190595784,-0.14401152783600274,-0.08865365825501532,-0.0007364305980935459,0.04462268497714753,632.0,6.450470422144176,0.5655313314782688,0.4222650363226421,0.4549622075259686,0.10153044058242812,6.561022623945062,0,0,0,0,0,1,1.0986122886681098,0,0,1,0.01851727156420443,0.4789418162777131
2017,11363,3.2958368660043287,4.523461090661546,2.0,9.962,3.0734053118722087,0.0014738393515106856,0.0033846153846153852,0.13877095385956076,0.3061104882150315,0.16978594907917655,0.2349272325205115,-0.04765520623010521,-0.053802007503798974,-0.04216692015257058,0.048257775617156405,503.0,6.222576268071369,0.5443346904357895,0.4639601912349463,0.5130939844250679,0.10393380329012866,6.561022623945062,0,0,0,0,0,1,0.0,0,0,1,0.014174129688236482,0.5044958317652234
2015,11364,3.332204510175204,4.0706152355228635,2.296,9.333,2.7977329040408065,0.004421518054532056,0.007407407407407408,0.12060198515515635,0.1962589930260071,0.2968130908147604,0.2994798789904625,0.10206805606636514,0.003274121321142139,-0.08033143224196047,-0.05397055031862795,1131.0,7.0317412587631285,0.5723817224934464,0.4293236816301942,0.4422469554096461,0.11771722745150327,6.561022623945062,0,0,0,1,0,0,1.0986122886681098,0,0,1,0.035317487037909906,0.47631773099199737
2016,11364,4.890349128221754,4.301290978633738,2.523,9.546,3.1245651453969594,0.002210759027266028,0.023272727272727275,0.07184917088598013,0.24672031654044985,0.2700344759684343,0.2098736486612605,-0.03266754129455006,0.06432792874509749,-0.11655228126209745,0.05653676187732255,1429.0,7.265429723253952,0.5732818420583499,0.4323566716630012,0.4370263314992189,0.1180026787891984,6.561022623945062,0,0,0,0,1,0,2.19722457733622,0,0,1,0.04535048144906067,0.47375067168880164
2017,11364,5.111987788356544,3.952166369730996,2.224,8.818,2.8606412237378214,0.007369196757553427,0.022387878787878783,0.1373515498801422,0.23476096423756745,0.30577670388429623,0.13475128606444708,-0.08081962837650322,0.07126807242465229,-0.0841636673052037,0.06466700271079694,1146.0,7.044905117129371,0.5739752938752645,0.4346804730594158,0.4288544323295355,0.12054207872599365,6.561022623945062,0,0,0,0,0,1,1.0986122886681098,0,0,1,0.03582250353511548,0.47485583734091297
2016,11365,4.867534450455582,4.0989837843705255,2.271,9.387,2.9930154079200717,0.004421518054532056,0.016372093023255815,0.06062509621551726,0.2841441150230821,0.25407107519276906,0.24236839435616275,-0.010611374412847771,0.00412519841175874,-0.09950264794997683,0.012369472614470682,1979.0,7.590852123688581,0.6616204881574959,0.4610233358107507,0.3541115861199796,0.13488184762187302,6.561022623945062,0,0,0,0,1,0,2.302585092994046,0,0,1,0.0638677530132651,0.4449057056763685
2017,11365,6.100318952020063,4.078181304379681,2.398,9.421,2.7901305892887818,0.006632277081798086,0.012959550561797754,0.10436634615961428,0.33382457466837995,0.2924109321372869,0.14485840068769282,-0.09532193315806772,-0.03148060002521598,-0.05536237088306227,0.02793766606095024,1981.0,7.591861714889934,0.6616224078461528,0.4541716808453202,0.35543758783489465,0.13778680446557695,6.561022623945062,0,0,0,0,0,1,2.7080502011022096,0,0,1,0.06393508854622584,0.4443677153506826
2015,11366,3.4339872044851463,3.9665111907122164,2.7,9.111,3.1766639760588906,0.006632277081798086,0.013733333333333332,0.11093322153513632,0.3189898839220405,0.2382853893873592,0.15302701216811934,-0.11190963808820037,-0.005159204393157977,-0.04802718023283334,0.050262412096946166,1514.0,7.323170717943469,0.600165526237106,0.4443860640749335,0.4572126570343971,0.1312168378196657,6.561022623945062,0,0,0,1,0,0,2.19722457733622,0,0,1,0.048212241599892264,0.4768875582183997
2016,11366,3.58351893845611,4.416077758496424,3.571,9.821,2.6984807500860595,0.0036845983787767134,0.012142857142857144,0.04704474146877016,0.39875757180686505,0.2211106709071568,0.19138758339520007,-0.10250576505100807,-0.07733794002667943,-0.038097035954533134,0.07784666516667019,1589.0,7.371489295214277,0.6009730184741784,0.44686378713231534,0.4496274712681768,0.1333489695005119,6.561022623945062,0,0,0,0,1,0,1.791759469228055,0,0,1,0.05073732408592014,0.47562597706818116
2017,11366,4.61512051684126,4.691164379154952,3.6,9.937999999999999,2.7574750844297333,0.002210759027266028,0.0099,0.10749686169438064,0.31936267389915884,0.15862027849070728,0.20852729167789225,-0.09353950631348634,-0.017398159330318408,-0.01955089558562542,0.07594161917435792,1724.0,7.45298232946546,0.6017297295911703,0.4500283510424197,0.43752424478530894,0.13432605316862464,6.561022623945062,0,0,0,0,0,1,1.6094379124341005,0,0,1,0.05528247256077032,0.47297328936888255
2012,11367,3.1354942159291497,3.664714827114639,1.864,9.128662587412586,2.9911764570181303,0.0007369196757553428,0.028181818181818183,0.09458974355154416,0.20971476879309525,0.3617856549945744,0.2252540181136944,0.04601269930018643,0.04285266167985677,-0.12074021650937584,-0.03413950619618992,3221.0,8.07775756373692,0.6067592274630442,0.4547073257854208,0.4052417585253714,0.15202564107254146,6.561022623945062,1,0,0,0,0,0,0.6931471805599453,0,0,1,0.10568311898188675,0.4599064757876805
2013,11367,3.688879454113936,3.747997058597025,1.385,9.128662587412586,3.3874278009383985,0.002210759027266028,0.01053846153846154,0.10559075655272374,0.11281056857357424,0.504738348034712,0.16479826427231994,0.06759077724908441,0.15530262046928953,-0.12492535356260295,-0.04552099815343423,3274.0,8.094073148069354,0.6050061051500961,0.4510035963030532,0.3983952233195305,0.15190975820645694,6.561022623945062,0,1,0,0,0,0,0.6931471805599453,0,0,1,0.10746751060534644,0.45776699241471963
2014,11367,3.4011973816621555,4.399547248391871,3.69,9.0,3.5037954646240714,0.005895357406042742,0.01855172413793104,0.15985373311258594,0.2663227877547515,0.1471193729867709,0.1860364375892898,-0.10479288563685253,0.0253448859956816,-0.05732044775624441,0.03948747258751527,3135.0,8.0507033814703,0.6033194126794115,0.44834621937479824,0.3921555519104004,0.1524455321021378,6.561022623945062,0,0,1,0,0,0,1.0986122886681098,0,0,1,0.10278769106457478,0.45736803992867003
2015,11367,3.688879454113936,4.281999095606007,2.795,8.231,3.1343787668452836,0.0036845983787767134,0.02315384615384616,0.1336579809251886,0.16609341309716305,0.18247632204722136,0.2399075414794377,-0.02056474722031415,0.12051474000331422,-0.09479194730921303,0.045926757143748366,3455.0,8.147867129923947,0.6021355906268582,0.4471649433253333,0.3872578129172325,0.15367411894723773,6.561022623945062,0,0,0,1,0,0,1.791759469228055,0,0,1,0.11356137633829372,0.4544799816449304
2016,11367,3.737669618283368,4.863209727693193,5.805,8.175,3.3740016388536653,0.004421518054532056,0.01278048780487805,0.21987118453877727,0.24992658450018346,0.21347288110452453,0.126823154459821,-0.11951112022378885,0.019091733576068283,-0.079117447283507,0.03745148994989464,3670.0,8.208219383496834,0.6018910795683041,0.4478895143838599,0.384437076151371,0.15563667507842185,6.561022623945062,0,0,0,0,1,0,1.791759469228055,0,0,1,0.12079994613157363,0.453054447982755
2017,11367,5.231108616854587,4.445939960417534,3.43,8.994,2.9444389791664403,0.004421518054532056,0.016392473118279568,0.12433826154651675,0.3279469617969684,0.21424522718062272,0.1930600474160668,-0.07668999688405315,-0.05255686594807045,-0.03956464013760142,0.02689656957021341,3366.0,8.121777419161074,0.6030223200796172,0.4509496806422249,0.38442840933799743,0.15837435657158494,6.561022623945062,0,0,0,0,0,1,2.079441541679836,0,0,1,0.11056494512154064,0.45603303627012987
2012,11368,3.6635616461296463,4.222986939731698,1.921,8.25,3.562838733218572,0.002947678703021371,0.012184210526315792,0.1592474722205416,0.16992214890687088,0.2930265862102571,0.2810118853261596,0.09311890721980763,0.017572042306878952,-0.08339329571225071,-0.09535189861115577,6085.0,8.713746330456916,0.6973072389664594,0.41134761937428266,0.11625641021877528,0.20108424903824929,6.561022623945062,1,0,0,0,0,0,1.0986122886681098,0,0,1,0.20210760218167126,0.3658546874966353
2013,11368,4.5217885770490405,4.262989688199811,2.319,8.576,3.230239583518516,0.0036845983787767134,0.012714285714285714,0.15850560259647095,0.18923224978517367,0.30226947440878377,0.2469927417830779,0.057061633168868676,0.017921864886066972,-0.09046359658218724,-0.07183109478631006,6571.0,8.790573479157159,0.6993080900574569,0.4108028197661042,0.11606308806687593,0.1993142459727824,6.433932815607068,0,1,0,0,0,0,2.079441541679836,0,0,1,0.2184701366911319,0.3616803854114347
2014,11368,5.313205979041787,4.362780102728017,3.5789999999999997,8.212,3.37613341299894,0.007369196757553427,0.015094059405940597,0.1675194244426076,0.14948474457210836,0.3132216912500634,0.24062908263784824,0.062045838974607075,0.06292078097293162,-0.1199845237501102,-0.03536671078675393,6726.0,8.813884558025606,0.7010142649814952,0.4110473731998354,0.11696351457387208,0.19682364193722607,6.433932815607068,0,0,1,0,0,0,2.19722457733622,0,0,1,0.22368864049558954,0.3600263248467698
2015,11368,5.955837369464831,4.326447854907784,3.065,8.464,3.2836415929105107,0.008843036109064112,0.016254545454545456,0.1457050682292902,0.1888707663723229,0.2740916386222428,0.22034574154289047,0.007404580727247266,0.0631257047719913,-0.09877653705698022,0.0050993636921632295,6448.0,8.771680359010379,0.7022686386771966,0.4123865055153145,0.11918452713638546,0.1937770616449416,6.433932815607068,0,0,0,1,0,0,2.8903717578961645,0,0,1,0.2143290014140462,0.36175009084107984
2016,11368,6.715383386334683,4.178226046202803,2.642,8.748,3.1643581245854615,0.009579955784819457,0.016821601941747574,0.13245206613328706,0.1926290323489879,0.2588608967495214,0.2502387015700557,0.029388111127776482,0.05094539357298481,-0.10679650414046887,0.008835315114516061,6658.0,8.803724602110623,0.7029140854428988,0.41512544243596494,0.12295296382158995,0.19033912977203726,6.433932815607068,0,0,0,0,1,0,3.2958368660043287,0,0,1,0.22139923237492426,0.36082084364235384
2017,11368,7.312553498102599,4.046466481977637,2.508,8.731,2.9624750517975085,0.013264554163596173,0.019357142857142857,0.1407553522749526,0.21628127384638526,0.2770882074157117,0.21744304483208,0.0012095406887916182,0.03398166603806356,-0.0965384692544166,0.015952362029252258,6225.0,8.736489351001554,0.7027934802172241,0.419569410267286,0.12849566217511893,0.18667447132989765,6.433932815607068,0,0,0,0,0,1,2.9444389791664403,0,0,1,0.2068210894889233,0.36502499481323103
2014,11369,3.49650756146648,4.428576195326864,3.625,8.714,3.1897044475679213,0.002210759027266028,0.017125,0.14526611735345796,0.19826970645226533,0.2731678280688357,0.2395828403532505,0.0287258841424733,0.034127367966222566,-0.16475425627173318,-0.01319740953687561,7702.0,8.949365142352965,0.7227966486825608,0.4272613801294938,0.18244644556194548,0.16247485101222991,6.561022623945062,0,0,1,0,0,0,1.9459101490553128,0,0,1,0.2565483805804323,0.35856752948813525
2015,11369,6.45833828334479,4.06930022111584,2.345,9.019,3.1839885658677596,0.0051584377302873975,0.01428885400313972,0.07996402019737188,0.23151082282350802,0.2947549414199601,0.23762424445887986,0.01690773011185728,0.04347312112584785,-0.16110827853864815,-0.008869160779439859,6785.0,8.822616945344176,0.7223869355511852,0.42868858820293104,0.1817440134659409,0.16041510328650474,6.561022623945062,0,0,0,1,0,0,3.1780538303479458,0,0,1,0.22567503871793146,0.364557146137252
2016,11369,6.920671504248682,4.093660995310131,2.271,9.192,3.0134595875962282,0.012527634487840826,0.013800395256916995,0.0885693817422472,0.24285075335803005,0.3064492167269352,0.2079824342242231,-0.010106606627566584,0.042431400527946514,-0.12105366453717313,0.003246905229076261,6936.0,8.844624683385303,0.7212287735310383,0.4287062209332362,0.17998793829232454,0.15814477972686286,6.561022623945062,0,0,0,0,1,0,3.1354942159291497,0,0,1,0.2307588714564676,0.36297025879298356
2017,11369,7.665753431861699,3.951974220930373,2.199,9.493,2.755984210396774,0.011790714812085485,0.014680262541022034,0.10053751079893666,0.2894971892706171,0.3122157305172549,0.1658141697005145,-0.0571812832541632,0.004854747863133635,-0.0749920870384121,0.026630880916422642,7260.0,8.890272839380248,0.7191023629275151,0.42692358198110014,0.1769552107527852,0.1557442780956626,6.561022623945062,0,0,0,0,0,1,2.7080502011022096,0,0,1,0.241667227796108,0.35977069602118494
2013,11370,3.688879454113936,4.742250274536357,4.41,8.526,3.4088602544077244,0.0007369196757553428,0.007410256410256411,0.2208281880340133,0.19451900535764602,0.24275469531615576,0.2321728181141691,0.023729303614868188,-0.009638533038739858,-0.06361164480395075,-0.11347559240288285,4784.0,8.473241303887054,0.7360869848052971,0.4631918191444129,0.2049682540018693,0.1778683750703931,6.561022623945062,0,1,0,0,0,0,0.6931471805599453,0,0,1,0.1583058379907077,0.39032712508413414
2014,11370,3.9889840465642745,4.463088054053635,3.5660000000000003,8.527999999999999,3.385349189422132,0.004421518054532056,0.021811320754716985,0.12057172492989955,0.0837041820522468,0.4118908366961581,0.2020477766241386,0.06592373934781066,0.1847807720625276,-0.15599875273083613,0.008025480692854449,4891.0,8.495356496807062,0.7316473934915848,0.4706318976823241,0.2083015873531258,0.17671885517425834,6.561022623945062,0,0,1,0,0,0,1.9459101490553128,0,0,1,0.16190828900410748,0.3924193315428032
2015,11370,5.214935757608987,4.3323898622327786,2.667,8.849,3.3184491351067185,0.007369196757553427,0.022284153005464484,0.12552166346949142,0.1833468196160399,0.29691727140338203,0.1852905273569819,-0.02478375979719596,0.10813205322635364,-0.14057521655879074,0.02408238473577265,4772.0,8.470730317005899,0.7273675642791204,0.4764758239034563,0.21147619051400407,0.17693891823291785,6.561022623945062,0,0,0,1,0,0,3.0445224377234235,0,0,1,0.15790182479294324,0.3959243087156629
2016,11370,5.6524891802686525,4.32072287604624,2.658,9.093,3.1724631140057906,0.010316875460574795,0.01723591549295775,0.10253735378541996,0.18954256656710847,0.2888837796865477,0.2179446488087604,0.0010145948766596595,0.097215410349598,-0.10804285821117048,0.019605544293607814,5547.0,8.621192781434724,0.7235154826776125,0.4797066554892808,0.2144920634689333,0.17872190257534387,6.561022623945062,0,0,0,0,1,0,2.995732273553992,0,0,1,0.1839943438152313,0.39308215900814286
2017,11370,6.045005314036013,4.357657094889871,2.748,9.37,2.89458561717335,0.008106116433308769,0.013453681710213777,0.14956049786152528,0.2529774305502252,0.2674780710303276,0.17468102584979375,-0.05467265246267139,0.018197421542488747,-0.05756741522781985,0.013633007922852124,4319.0,8.371010681238156,0.7203591348952614,0.4793074510525912,0.21734920620205234,0.18226114680990574,6.561022623945062,0,0,0,0,0,1,2.8332133440562166,0,0,1,0.14265032657733487,0.4031816685183906
2012,11372,5.225746673713202,4.349684211752627,2.6430000000000002,9.017999999999999,3.4529860488278437,0.002947678703021371,0.01891891891891892,0.16249207003495178,0.17601551351615707,0.29219407450810475,0.24081318694594744,0.04668524093574908,0.04081215929630202,-0.09025431216644213,-0.04146693724791636,13612.0,9.518780497512473,0.5747375864884816,0.4411600732419174,0.2935970694571733,0.18197802186012266,5.9879659340925695,1,0,0,0,0,0,2.7080502011022096,0,0,1,0.455524880479429,0.37729453951826053
2013,11372,5.556828061699537,4.38502214365368,2.6860000000000004,9.015,3.4123749888832213,0.009579955784819457,0.014697674418604654,0.15042080565232985,0.1639903977715461,0.2962344000585262,0.2408281339715098,0.0469611722808592,0.06548938964448686,-0.11477570395351748,-0.035378534736792214,14789.0,9.601706555704846,0.5710870281909592,0.44196267682127655,0.2930330715328455,0.1817471627146005,5.689876229481633,0,1,0,0,0,0,3.218875824868201,0,0,1,0.49515184162682646,0.3701008082501874
2014,11372,6.371611847231858,4.347551642750696,2.497,9.032,3.3990832763694216,0.006632277081798086,0.013106164383561644,0.15552093329431158,0.16231267664849452,0.30605463537846833,0.2437068936223649,0.057272187493880175,0.05684466241005176,-0.11427698633597501,-0.04972818836896304,15510.0,9.64930472862475,0.5702919075847603,0.4417783304234035,0.2917608439177275,0.18022284790873527,6.180327164445317,0,0,1,0,0,0,3.6635616461296463,0,0,1,0.5194263012591744,0.36480876268118634
2015,11372,6.712956200677072,4.327794816524952,2.347,9.104,3.2775119244407414,0.010316875460574795,0.01243065693430657,0.13936354586536565,0.19474816669641834,0.2637157078060072,0.2298155270028496,0.010514795065203437,0.056764230766115475,-0.11060866587518074,-0.014244672113630478,12992.0,9.472166029882736,0.5725211692042649,0.4405162989569362,0.289652132242918,0.17724715165793895,6.17543474414746,0,0,0,1,0,0,4.174387269895637,0,0,1,0.4346508652615985,0.38004870967838594
2016,11372,7.204892510204673,4.329363982090577,2.5810000000000004,9.225,3.1390437517630536,0.015475313190862197,0.017031226765799257,0.14161436370657973,0.2264526390965741,0.25772205841054585,0.2089767485688941,-0.01960289119276417,0.03385091362187762,-0.08349248889581355,0.000683183171653759,12143.0,9.404590499635413,0.5779437573510222,0.43808584738872014,0.2865786824375391,0.17266214959323406,5.842964538789537,0,0,0,0,1,0,4.158883083359672,0,0,1,0.406066931519763,0.38266319810974164
2017,11372,7.5272559193737845,4.2978974637713065,2.5780000000000003,9.408999999999999,2.9371854592894096,0.016212232866617538,0.0203419493807216,0.17341725942413738,0.2487110763944705,0.26211381856967925,0.1622210719887682,-0.0649006062932646,0.014615265752930554,-0.057275495564886925,0.020779347334392368,12217.0,9.410665553209713,0.5867286165594123,0.4343962406273931,0.28241224013268945,0.16630991619080304,5.226644120349838,0,0,0,0,0,1,3.6635616461296463,0,0,1,0.4085583462393105,0.37756628683043253
2012,11373,4.356708826689592,4.390106405238302,1.9480000000000002,8.227,3.468977396723897,0.004421518054532056,0.015896103896103894,0.23135982268768085,0.20018533001617564,0.200276148142656,0.2669338838910902,0.042458749275306636,-0.03900658688065112,-0.06498236909923999,-0.04773808993969124,8997.0,9.104757609401117,0.6133284310344607,0.455292673985241,0.2606556773558259,0.1845824174955488,6.614910569691025,1,0,0,0,0,0,2.6390573296152584,0,0,1,0.3001481381725136,0.3974108399259283
2013,11373,5.081404364984463,4.246178274236996,2.425,8.8,3.474099269645822,0.006632277081798086,0.01665,0.16448187518981286,0.2389910648285877,0.2816989616199862,0.18655404971214007,-0.026886540256691464,0.006047328287900719,-0.10081054236736806,-0.040540796974894835,9255.0,9.133027268873512,0.6216071781236678,0.4569969140284229,0.2628589114919305,0.18252126269973806,5.7025316927545475,0,1,0,0,0,0,3.0445224377234235,0,0,1,0.30883442192444954,0.39438709763439483
2014,11373,5.739792912179233,4.321997929014138,2.461,9.237,3.2908063128156133,0.008106116433308769,0.011680645161290323,0.15717679634690285,0.21795507306656373,0.2707595672464458,0.19720907517491126,-0.02068186736192834,0.03546030906093572,-0.09952226873518943,-0.032984644269252815,8567.0,9.055789612127585,0.6297086228150874,0.4578405738866422,0.2641680776700377,0.1802037468086929,6.3080984415095305,0,0,1,0,0,0,3.3672958299864737,0,0,1,0.2856709985859538,0.39736655539286636
2015,11373,6.522092798170153,4.116627770462558,2.271,9.185,3.228198944965293,0.008106116433308769,0.015802650957290134,0.12885710398840755,0.19679136530788333,0.30318720204363386,0.1941156140850948,-0.01185967076832511,0.07829558743641879,-0.12302089604397333,0.005389502547801751,8975.0,9.102309627762477,0.6367592278402299,0.4576749166299123,0.2643362387642265,0.1777581238746643,6.561022623945062,0,0,0,1,0,0,4.23410650459726,0,0,1,0.29940744730994545,0.39272052082372555
2016,11373,7.280008252884188,4.260706099437326,2.946,9.18,3.1129941006078314,0.008843036109064112,0.016203448275862068,0.1262291081490429,0.2030940984563069,0.2779036754795042,0.2185692936568196,0.0005396098279254302,0.06248765666319446,-0.1013534217021382,0.0155236564132365,9258.0,9.133351330448047,0.6418854568619281,0.4563512058521155,0.2631164575740695,0.1753126481641084,6.561022623945062,0,0,0,0,1,0,4.574710978503383,0,0,1,0.30893542522389067,0.3887918859008949
2017,11373,7.668093709082407,4.260423812914633,2.855,9.399,2.947339598195806,0.018422991893883568,0.01627689429373246,0.1532443318606257,0.2503965024916089,0.2951618788815572,0.1604562580102734,-0.05434712081613579,0.019222376951061892,-0.0699143168646254,0.015598432121382757,8431.0,9.039789270781146,0.6442137735430151,0.4537207048560958,0.2602617968246341,0.17299557394348086,6.561022623945062,0,0,0,0,0,1,3.871201010907892,0,0,1,0.28109218234462324,0.39233442394731444
2012,11374,3.3672958299864737,4.677490847567717,3.786,9.128662587412586,3.509410966302388,0.0036845983787767134,0.015464285714285712,0.2009432607529951,0.1976912653605853,0.15973289889682615,0.29546949160950525,0.046009542507119,-0.01883959974104113,-0.07966536540260781,-0.02590935104174093,4442.0,8.399085102935906,0.5384752470999956,0.4671366300317459,0.48212454222142703,0.1802051287889481,6.4854837305234625,1,0,0,0,0,0,1.6094379124341005,0,0,1,0.14679146185442057,0.488839918417541
2013,11374,3.4011973816621555,4.707663595422132,3.5860000000000003,9.128662587412586,3.308527391648373,0.004421518054532056,0.011586206896551723,0.18221244228811104,0.2486247132885559,0.3330658836097553,0.13220998949917226,-0.057498593579498526,0.003960217822037693,-0.11071240066496783,-0.09367894353452616,4416.0,8.393216011596527,0.5499240746721625,0.4688224232522771,0.4809952750056982,0.17635820806026462,6.396929655216146,0,1,0,0,0,0,1.791759469228055,0,0,1,0.1459160999259309,0.48606714634402926
2014,11374,4.532599493153255,4.1121189903212665,2.185,9.0,3.3657954546112387,0.0036845983787767134,0.013728260869565221,0.15249043874159132,0.16024940560126436,0.3148953798227012,0.2372926587097185,0.054508372712161066,0.06356747904144314,-0.1174983320565388,-0.05544017366909327,4231.0,8.350429973538137,0.5621081604622304,0.4706508458475582,0.4811432149261236,0.17331941574811938,6.561022623945062,0,0,1,0,0,0,2.772588722239781,0,0,1,0.13968756312706215,0.4846635505865017
2015,11374,5.3981627015177525,4.32533722847971,2.736,9.094,3.185225025450604,0.008106116433308769,0.01295909090909091,0.13709982105245874,0.18641875230507354,0.3275072922904605,0.19406494908630167,0.004993383453728911,0.07465661437434942,-0.08944907018663133,-0.0006774784648638533,3537.0,8.17131687471973,0.5739260762929916,0.4727529276278801,0.4828870836645365,0.17153668388724327,6.561022623945062,0,0,0,1,0,0,3.332204510175204,0,0,1,0.1163221331896842,0.4873856971393968
2016,11374,6.413458957167357,4.458617236835593,3.31,9.359,3.092608624391061,0.006632277081798086,0.014302134646962238,0.12644566544629818,0.2203885203545488,0.2913295878082122,0.1945257789511937,-0.021274513235713017,0.05461611043566289,-0.0760289176920967,0.02570700498865414,3322.0,8.108623268354595,0.5842763949185611,0.4752596986363642,0.48654560215771203,0.17145794503390788,6.561022623945062,0,0,0,0,1,0,3.610917912644224,0,0,1,0.10908356339640428,0.4879806575026038
